2024-5-13 22:23:28,MXS-01,SM-F9460ZKHTGY,"Galaxy Z Fold5 1TB, 12GB + 1TB, Black",SKU Price,12449,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,12449,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-F9460ZKHTGY,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,56.02
2024-5-13 22:24:26,MXS-02,SM-F9460ZKGTGY,"Galaxy Z Fold5 512, 12GB + 512GB, Black",SKU Price,10949,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,10949,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-F9460ZKGTGY,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,55.33
2024-5-13 22:25:24,MXS-03,SM-F9460ZKDTGY,"Galaxy Z Fold5 256, 12GB + 256GB, Black",SKU Price,10199,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,10199,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-F9460ZKDTGY,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,56.14
2024-5-13 22:26:23,MXS-04,SM-F7310LGETGY,"Galaxy Z Flip5 512, Mint",SKU Price,6974,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6974,Failed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,-1,Failed,Less - Expected 4 / Actual -1,Items in Cart,,,,,,,,,,,,,,,,,,,,,,,,,Failed,59.28
2024-5-13 22:27:25,MXS-05,SM-F7310ZEATGY,"Galaxy Z Flip5 256, 8GB + 256GB, Cream",SKU Price,6224,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6224,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Failed,Less - Expected 4 / Actual 3,Items in Cart,SM-F7310ZEATGY,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-EP-T6530NBEGGB,1,Passed,Z-EP-P5400TWEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,Failed,59.28
2024-5-13 22:28:36,MXS-06,SM-S9280LBPTGY,"Galaxy S24 Ultra, 1TB, Titanium Blue",SKU Price,10963,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,10963,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-S9280LBPTGY,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-EP-T6530NBEGGB,1,Passed,Z-SM-T220NZSFTGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,57.18000000000001
2024-5-13 22:29:36,MXS-07,SM-S9280ZOPTGY,"Galaxy S24 Ultra, 1TB, Titanium Orange",SKU Price,10963,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,10963,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-S9280ZOPTGY,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-EP-T6530NBEGGB,1,Passed,Z-SM-T220NZSFTGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,59.360000000000014
2024-5-13 22:30:37,MXS-08,SM-S9280ZKHTGY,"Galaxy S24 Ultra, 512GB, Titanium Black",SKU Price,9263,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,9263,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-S9280ZKHTGY,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,56.93000000000001
2024-5-13 22:31:37,MXS-09,SM-S9280ZKGTGY,"Galaxy S24 Ultra, 256GB, Titanium Black",SKU Price,8413,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,8413,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-S9280ZKGTGY,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,55.44
2024-5-13 22:32:35,MXS-10,SM-S9260ZKGTGY,"Galaxy S24+, 512GB, Onyx Black",SKU Price,7308,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,7308,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Failed,More - Expected 1 / Actual 2,Items in Cart,SM-S9260ZKGTGY,1,Passed,Z-SM-R400NZWATGY,1,Failed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,55.120000000000005
2024-5-13 22:33:33,MXS-11,SM-S9260ZKDTGY,"Galaxy S24+, 256GB, Onyx Black",SKU Price,6458,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6458,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Failed,More - Expected 1 / Actual 2,Items in Cart,SM-S9260ZKDTGY,1,Passed,Z-SM-R400NZWATGY,1,Failed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,54.69999999999993
2024-5-13 22:34:31,MXS-12,SM-S9210ZKHTGY,"Galaxy S24, 512GB, Onyx Black",SKU Price,5863,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,5863,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Failed,More - Expected 1 / Actual 2,Items in Cart,SM-S9210ZKHTGY,1,Passed,Z-SM-R400NZWATGY,1,Failed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,55.24000000000001
2024-5-13 22:35:28,MXS-13,SM-S9210ZKGTGY,"Galaxy S24, 256GB, Onyx Black",SKU Price,5013,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,5013,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Failed,More - Expected 1 / Actual 2,Items in Cart,SM-S9210ZKGTGY,1,Passed,Z-SM-R400NZWATGY,1,Failed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,55.75999999999999
2024-5-13 22:36:27,MXS-14,SM-S9180ZGPTGY,"Galaxy S23 Ultra 1TB, 12+1T, Green (Key)",SKU Price,9143,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,9143,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,SM-S9180ZGPTGY,1,Passed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,59
2024-5-13 22:37:29,MXS-15,SM-S9160ZGGTGY,"Galaxy S23+ [512], 8+512GB, Green",SKU Price,6019,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6019,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-S9160ZGGTGY,1,Passed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,58.26999999999998
2024-5-13 22:38:30,MXS-16,SM-S9180ZKGTGY,"Galaxy S23 Ultra 256, 12+256G, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),31.91999999999996
2024-5-13 22:39:3,MXS-17,SM-S9160ZGGTGY,"Galaxy S23+ [512], 8+512GB, Green",SKU Price,6019,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6019,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-S9160ZGGTGY,1,Passed,Z-ITFITPW03,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,58.25999999999999
2024-5-13 22:40:5,MXS-18,SM-S9160ZKDTGY,"Galaxy S23+ [256], 8+256GB, Black",SKU Price,5319,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,5319,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,More - Expected 0 / Actual 1,Items in Cart,SM-S9160ZKDTGY,1,Passed,Z-ITFITPW03,1,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,60.75999999999988
2024-5-13 22:41:8,MXS-19,SM-S9110ZEGTGY,"Galaxy S23 [256], Cream (Key)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),32.26999999999998
2024-5-13 22:41:43,MXS-20,SM-S9110ZGDTGY,"Galaxy S23 [128], 8GB+128GB, Green",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),32.66000000000008
2024-5-13 22:42:16,MXS-21,SM-A2560ZKDTGY,"Galaxy A25 5G, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),33.22000000000003
2024-5-13 22:42:53,MXS-22,SM-A5560ZKATGY,Galaxy A55 5G 8GB 128GB Awesome Navy,SKU Price,2902,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2902,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-A5560ZKATGY,1,Passed,Z-EF-ZA556CBEGWW,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.09999999999991
2024-5-13 22:44:1,MXS-23,SM-R510NZAAASA,"Galaxy Buds2 Pro, Graphite",SKU Price,1169,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1169,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-R510NZAAASA,1,Passed,Z-ITFITEX27,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.02999999999997
2024-5-13 22:45:5,MXS-24,SM-R920NZTATGY,"Galaxy Watch5 Pro 45mm (BT), Gray Titanium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),32.48000000000002
2024-5-13 22:45:40,MXS-25,SM-R925FZTATGY,"Galaxy Watch5 Pro 45mm (LTE), Gray Titanium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),33.00999999999999
2024-5-13 22:46:17,MXS-26,SM-R930NZEATGY,"Galaxy Watch6 40mm (BT), Gold",SKU Price,1559,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1559,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,SM-R930NZEATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,66.77999999999997
2024-5-13 22:47:27,MXS-27,SM-R935FZEATGY,"Galaxy Watch6 40mm (LTE), Gold",SKU Price,1799,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1799,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,SM-R935FZEATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,64.12000000000012
2024-5-13 22:48:36,MXS-28,SM-R940NZKATGY,"Galaxy Watch6 44mm (BT), Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),34.08999999999992
2024-5-13 22:49:10,MXS-29,SM-R945FZKATGY,"Galaxy Watch6 44mm (LTE), Graphite",SKU Price,1919,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,1919,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,SM-R945FZKATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,60.93999999999983
2024-5-13 22:50:15,MXS-30,SM-R950NZKATGY,"Galaxy Watch6 Classic 43mm (BT), Black",SKU Price,2379,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2379,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,SM-R950NZKATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,62.679999999999836
2024-5-13 22:51:21,MXS-31,SM-R955FZKATGY,"Galaxy Watch6 Classic 43mm (LTE), Black",SKU Price,2469,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2469,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,SM-R955FZKATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,61.419999999999845
2024-5-13 22:52:23,MXS-32,SM-R960NZKATGY,"Galaxy Watch6 Classic 47mm (BT), Black",SKU Price,2519,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2519,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,SM-R960NZKATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,57.93999999999983
2024-5-13 22:53:24,MXS-33,SM-R965FZKATGY,"Galaxy Watch6 Classic 47mm (LTE), Black",SKU Price,2599,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2599,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,SM-R965FZKATGY,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,59.6400000000001
2024-5-13 22:54:25,MXS-34,SM-X900NZAFTGY,"Galaxy Tab S8 Ultra WIFI, 16GB RAM + 512GB, Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),29.779999999999973
2024-5-13 22:54:58,MXS-35,SM-X906BZAFTGY,"Galaxy Tab S8 Ultra 5G, 16GB RAM + 512GB, Black",SKU Price,7373,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,7373,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-X906BZAFTGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,57.01999999999998
2024-5-13 22:55:56,MXS-36,SM-X710NZAATGY,"Galaxy Tab S9, 8GB+128, Graphite",SKU Price,4842,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,4842,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-X710NZAATGY,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-EF-DX710UBEGWW,1,Passed,Z-EF-ZX712PWEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,64.51999999999998
2024-5-13 22:57:4,MXS-37,SM-X810NZAATGY,"Galaxy Tab S9+, 12GB+256, Graphite",SKU Price,6074,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6074,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-X810NZAATGY,1,Passed,Z-EF-DX810UBEGWW,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-EF-ZX812PWEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,63.00999999999999
2024-5-13 22:58:10,MXS-38,SM-X910NZAATGY,"Galaxy Tab S9 Ultra, 12GB+256, Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),34.30000000000018
2024-5-13 23:1:50,MXS-39,NP750QGK-KS1HK,"Galaxy Book4 360 15.6""/i7/16GB/1TB",SKU Price,9264,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,9264,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,NP750QGK-KS1HK,1,Passed,Z-EE-P5400USEGWW,1,Passed,Z-EJ-M3400DBEGWW,1,Passed,Z-SM-R400NZWATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,69.78
2024-5-13 23:3:4,MXS-40,NP960XFH-XA2HK,"Galaxy Book3 Ultra, i9/32G/1TB/NVIDIA RTX4070, Graphite",SKU Price,17147,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,17147,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,NP960XFH-XA2HK,1,Passed,Z-SM-T220NZSFTGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.08
2024-5-13 23:4:12,MXS-41,NP965QFG-KA1HK,"Galaxy Book3 Pro 360, i7/16G/1TB/Shared/5G, Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),32.34
2024-5-13 23:4:47,MXS-42,NP960XFG-KC1HK,"Galaxy Book3 Pro, i7/16G/512G/Shared, Graphite",SKU Price,9152,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,9152,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,NP960XFG-KC1HK,1,Passed,Z-SM-T220NZSFTGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,56.67999999999998
2024-5-13 23:5:48,MXS-43,NP750QFG-KB1HK,"Galaxy Book3 360, 15.6""/i5/16GB/512GB, Silver",SKU Price,7137,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,7137,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,NP750QFG-KB1HK,1,Passed,Z-SM-T220NZSFTGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,59.73000000000002
2024-5-13 23:6:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),31.74000000000001
